order_id,customer_id,order_status,order_status_text,order_date,required_date,shipped_date,store_id,staff_id
1348,1214,4,Delivered / Shipped,15-01-2018,17-01-2018,17-01-2018,1,2
1349,464,4,Delivered / Shipped,15-01-2018,17-01-2018,16-01-2018,2,6
1350,637,4,Delivered / Shipped,15-01-2018,18-01-2018,17-01-2018,2,7
1351,1016,4,Delivered / Shipped,16-01-2018,19-01-2018,19-01-2018,2,7
1352,1433,4,Delivered / Shipped,16-01-2018,18-01-2018,18-01-2018,2,6
1353,502,4,Delivered / Shipped,17-01-2018,19-01-2018,18-01-2018,2,6
1354,476,4,Delivered / Shipped,19-01-2018,20-01-2018,21-01-2018,1,3
1355,1010,4,Delivered / Shipped,19-01-2018,21-01-2018,20-01-2018,2,7
1356,1161,4,Delivered / Shipped,19-01-2018,21-01-2018,22-01-2018,2,6
1357,440,4,Delivered / Shipped,20-01-2018,23-01-2018,21-01-2018,2,6
1358,253,4,Delivered / Shipped,21-01-2018,23-01-2018,24-01-2018,1,2
1359,1008,4,Delivered / Shipped,21-01-2018,22-01-2018,22-01-2018,3,9
1360,71,4,Delivered / Shipped,22-01-2018,25-01-2018,24-01-2018,2,6
1361,1084,4,Delivered / Shipped,22-01-2018,24-01-2018,23-01-2018,2,7
1362,310,4,Delivered / Shipped,23-01-2018,24-01-2018,25-01-2018,2,6
1363,860,4,Delivered / Shipped,24-01-2018,25-01-2018,25-01-2018,2,6
1364,122,4,Delivered / Shipped,25-01-2018,28-01-2018,28-01-2018,2,6
1365,689,4,Delivered / Shipped,25-01-2018,28-01-2018,27-01-2018,2,7
1366,1441,4,Delivered / Shipped,26-01-2018,27-01-2018,28-01-2018,2,6
1367,1118,4,Delivered / Shipped,27-01-2018,28-01-2018,28-01-2018,1,3
1368,765,4,Delivered / Shipped,27-01-2018,28-01-2018,29-01-2018,2,6
1369,92,4,Delivered / Shipped,28-01-2018,30-01-2018,30-01-2018,2,6
1370,115,4,Delivered / Shipped,28-01-2018,29-01-2018,29-01-2018,2,7
1371,937,4,Delivered / Shipped,29-01-2018,30-01-2018,01-02-2018,2,7
1372,1013,4,Delivered / Shipped,29-01-2018,01-02-2018,30-01-2018,2,6
1373,427,4,Delivered / Shipped,29-01-2018,31-01-2018,31-01-2018,3,9
1374,1330,4,Delivered / Shipped,30-01-2018,01-02-2018,01-02-2018,1,3
1375,312,4,Delivered / Shipped,30-01-2018,01-02-2018,01-02-2018,3,8
1376,1186,4,Delivered / Shipped,01-02-2018,02-02-2018,03-02-2018,1,2
1377,1007,4,Delivered / Shipped,01-02-2018,03-02-2018,03-02-2018,2,7
1378,983,4,Delivered / Shipped,02-02-2018,05-02-2018,04-02-2018,1,2
1379,1256,4,Delivered / Shipped,02-02-2018,05-02-2018,05-02-2018,2,6
1380,818,4,Delivered / Shipped,05-02-2018,08-02-2018,08-02-2018,1,3
1381,680,4,Delivered / Shipped,05-02-2018,06-02-2018,08-02-2018,2,7
1382,1303,4,Delivered / Shipped,06-02-2018,09-02-2018,08-02-2018,2,6
1383,488,4,Delivered / Shipped,07-02-2018,08-02-2018,08-02-2018,1,3
1384,1126,4,Delivered / Shipped,08-02-2018,10-02-2018,09-02-2018,2,7
1385,866,4,Delivered / Shipped,08-02-2018,11-02-2018,09-02-2018,3,9
1386,1254,4,Delivered / Shipped,09-02-2018,10-02-2018,11-02-2018,1,2
1387,11,4,Delivered / Shipped,09-02-2018,11-02-2018,11-02-2018,2,7
1388,323,4,Delivered / Shipped,09-02-2018,12-02-2018,12-02-2018,2,7
1389,491,4,Delivered / Shipped,11-02-2018,12-02-2018,14-02-2018,2,7
1390,63,4,Delivered / Shipped,12-02-2018,13-02-2018,13-02-2018,2,7
1391,914,4,Delivered / Shipped,13-02-2018,14-02-2018,14-02-2018,2,7
1392,1187,4,Delivered / Shipped,13-02-2018,14-02-2018,14-02-2018,2,6
1393,547,4,Delivered / Shipped,14-02-2018,15-02-2018,15-02-2018,2,7
1394,906,4,Delivered / Shipped,14-02-2018,16-02-2018,16-02-2018,3,8
1395,1052,4,Delivered / Shipped,15-02-2018,18-02-2018,16-02-2018,1,3
1396,856,4,Delivered / Shipped,15-02-2018,18-02-2018,16-02-2018,2,7
1397,920,4,Delivered / Shipped,15-02-2018,17-02-2018,16-02-2018,2,6
1398,1383,4,Delivered / Shipped,16-02-2018,19-02-2018,19-02-2018,1,3
1399,146,4,Delivered / Shipped,16-02-2018,18-02-2018,18-02-2018,2,6
1400,987,4,Delivered / Shipped,17-02-2018,18-02-2018,18-02-2018,2,6
1401,15,4,Delivered / Shipped,18-02-2018,19-02-2018,20-02-2018,2,7
1402,1171,4,Delivered / Shipped,19-02-2018,21-02-2018,21-02-2018,2,6
1403,452,4,Delivered / Shipped,21-02-2018,22-02-2018,22-02-2018,2,7
1404,1240,4,Delivered / Shipped,23-02-2018,26-02-2018,24-02-2018,1,3
1405,100,4,Delivered / Shipped,25-02-2018,28-02-2018,27-02-2018,2,6
1406,1053,4,Delivered / Shipped,25-02-2018,27-02-2018,27-02-2018,2,7
1407,18,3,Rejected,26-02-2018,26-02-2018,NULL,2,6
1408,1172,4,Delivered / Shipped,26-02-2018,27-02-2018,01-03-2018,2,6
1409,21,4,Delivered / Shipped,26-02-2018,28-02-2018,28-02-2018,3,8
1410,1005,4,Delivered / Shipped,27-02-2018,28-02-2018,28-02-2018,2,7
1411,109,4,Delivered / Shipped,01-03-2018,02-03-2018,02-03-2018,1,2
1412,1043,4,Delivered / Shipped,01-03-2018,02-03-2018,04-03-2018,2,7
1413,56,4,Delivered / Shipped,01-03-2018,03-03-2018,04-03-2018,3,8
1414,293,4,Delivered / Shipped,03-03-2018,05-03-2018,06-03-2018,2,7
1415,839,4,Delivered / Shipped,03-03-2018,04-03-2018,05-03-2018,2,7
1416,566,4,Delivered / Shipped,03-03-2018,04-03-2018,06-03-2018,3,8
1417,300,4,Delivered / Shipped,04-03-2018,06-03-2018,07-03-2018,1,2
1418,364,4,Delivered / Shipped,04-03-2018,05-03-2018,07-03-2018,2,6
1419,474,4,Delivered / Shipped,04-03-2018,07-03-2018,07-03-2018,2,6
1420,838,4,Delivered / Shipped,04-03-2018,05-03-2018,07-03-2018,2,7
1421,1176,4,Delivered / Shipped,05-03-2018,07-03-2018,07-03-2018,2,7
1422,599,4,Delivered / Shipped,05-03-2018,06-03-2018,08-03-2018,3,8
1423,1231,4,Delivered / Shipped,06-03-2018,07-03-2018,07-03-2018,1,2
1424,1445,4,Delivered / Shipped,07-03-2018,10-03-2018,10-03-2018,1,2
1425,126,4,Delivered / Shipped,07-03-2018,09-03-2018,09-03-2018,2,6
1426,938,4,Delivered / Shipped,07-03-2018,08-03-2018,10-03-2018,2,6
1427,999,4,Delivered / Shipped,07-03-2018,08-03-2018,08-03-2018,2,6
1428,195,4,Delivered / Shipped,08-03-2018,10-03-2018,11-03-2018,2,7
1429,1116,4,Delivered / Shipped,08-03-2018,09-03-2018,09-03-2018,2,6
1430,1239,4,Delivered / Shipped,10-03-2018,13-03-2018,11-03-2018,2,7
1431,308,4,Delivered / Shipped,11-03-2018,12-03-2018,14-03-2018,2,6
1432,483,4,Delivered / Shipped,11-03-2018,12-03-2018,14-03-2018,2,6
1433,1142,4,Delivered / Shipped,11-03-2018,13-03-2018,12-03-2018,2,7
1434,595,4,Delivered / Shipped,14-03-2018,16-03-2018,16-03-2018,2,6
1435,744,4,Delivered / Shipped,14-03-2018,15-03-2018,16-03-2018,2,6
1436,1044,4,Delivered / Shipped,14-03-2018,17-03-2018,16-03-2018,2,6
1437,518,4,Delivered / Shipped,15-03-2018,16-03-2018,16-03-2018,1,2
1438,263,4,Delivered / Shipped,15-03-2018,17-03-2018,16-03-2018,2,6
1439,463,4,Delivered / Shipped,15-03-2018,16-03-2018,17-03-2018,2,7
1440,859,4,Delivered / Shipped,15-03-2018,18-03-2018,16-03-2018,3,8
1441,982,4,Delivered / Shipped,15-03-2018,16-03-2018,18-03-2018,3,8
1442,478,4,Delivered / Shipped,16-03-2018,17-03-2018,17-03-2018,2,7
1443,972,4,Delivered / Shipped,16-03-2018,17-03-2018,17-03-2018,2,7
1444,1154,4,Delivered / Shipped,16-03-2018,17-03-2018,19-03-2018,2,6
1445,515,4,Delivered / Shipped,17-03-2018,18-03-2018,20-03-2018,2,7
1446,820,4,Delivered / Shipped,17-03-2018,18-03-2018,18-03-2018,2,6
1447,1419,4,Delivered / Shipped,18-03-2018,20-03-2018,20-03-2018,1,3
1448,228,4,Delivered / Shipped,18-03-2018,19-03-2018,21-03-2018,2,6
1449,330,4,Delivered / Shipped,18-03-2018,19-03-2018,20-03-2018,2,7
1450,296,4,Delivered / Shipped,19-03-2018,20-03-2018,22-03-2018,2,7
1451,822,4,Delivered / Shipped,19-03-2018,22-03-2018,20-03-2018,2,6
1452,287,4,Delivered / Shipped,20-03-2018,23-03-2018,23-03-2018,1,3
1453,601,4,Delivered / Shipped,20-03-2018,23-03-2018,22-03-2018,1,3
1454,395,4,Delivered / Shipped,20-03-2018,21-03-2018,22-03-2018,2,6
1455,405,4,Delivered / Shipped,20-03-2018,22-03-2018,21-03-2018,2,6
1456,754,4,Delivered / Shipped,20-03-2018,21-03-2018,23-03-2018,2,7
1457,1411,4,Delivered / Shipped,20-03-2018,23-03-2018,23-03-2018,2,6
1458,1029,4,Delivered / Shipped,20-03-2018,22-03-2018,21-03-2018,3,8
1459,9,4,Delivered / Shipped,21-03-2018,22-03-2018,22-03-2018,2,7
1460,1131,4,Delivered / Shipped,21-03-2018,23-03-2018,23-03-2018,2,7
1461,139,4,Delivered / Shipped,22-03-2018,25-03-2018,23-03-2018,2,6
1462,1101,4,Delivered / Shipped,22-03-2018,24-03-2018,24-03-2018,2,6
1463,692,4,Delivered / Shipped,23-03-2018,24-03-2018,24-03-2018,2,7
1464,1279,4,Delivered / Shipped,24-03-2018,25-03-2018,25-03-2018,2,7
1465,623,4,Delivered / Shipped,25-03-2018,28-03-2018,28-03-2018,2,7
1466,738,4,Delivered / Shipped,26-03-2018,29-03-2018,28-03-2018,1,3
1467,152,4,Delivered / Shipped,26-03-2018,27-03-2018,29-03-2018,2,7
1468,3,4,Delivered / Shipped,27-03-2018,30-03-2018,29-03-2018,1,2
1469,1135,4,Delivered / Shipped,27-03-2018,28-03-2018,30-03-2018,3,8
1470,505,4,Delivered / Shipped,28-03-2018,31-03-2018,31-03-2018,2,7
1471,1310,4,Delivered / Shipped,28-03-2018,30-03-2018,29-03-2018,2,7
1472,114,4,Delivered / Shipped,29-03-2018,30-03-2018,31-03-2018,2,6
1473,302,4,Delivered / Shipped,30-03-2018,01-04-2018,02-04-2018,1,2
1474,816,4,Delivered / Shipped,30-03-2018,01-04-2018,02-04-2018,1,3
1475,112,4,Delivered / Shipped,30-03-2018,01-04-2018,31-03-2018,2,6
1476,35,4,Delivered / Shipped,31-03-2018,01-04-2018,01-04-2018,2,7
1477,180,4,Delivered / Shipped,31-03-2018,03-04-2018,01-04-2018,2,6
1478,392,4,Delivered / Shipped,31-03-2018,02-04-2018,02-04-2018,2,6
1479,23,2,Processing,01-04-2018,01-04-2018,NULL,2,7
1480,27,2,Processing,01-04-2018,01-04-2018,NULL,2,7
1481,62,1,Pending,01-04-2018,01-04-2018,NULL,2,6
1482,94,1,Pending,01-04-2018,01-04-2018,NULL,2,7
1483,15,1,Pending,02-04-2018,02-04-2018,NULL,2,7
1484,35,2,Processing,02-04-2018,02-04-2018,NULL,2,6
1485,51,2,Processing,02-04-2018,02-04-2018,NULL,2,7
1486,84,2,Processing,02-04-2018,02-04-2018,NULL,2,7
1487,33,1,Pending,03-04-2018,03-04-2018,NULL,1,3
1488,181,2,Processing,03-04-2018,03-04-2018,NULL,1,3
1489,194,1,Pending,03-04-2018,03-04-2018,NULL,1,3
1490,217,2,Processing,03-04-2018,03-04-2018,NULL,1,3
1491,82,1,Pending,04-04-2018,04-04-2018,NULL,1,3
1492,41,1,Pending,04-04-2018,04-04-2018,NULL,2,7
1493,64,2,Processing,04-04-2018,04-04-2018,NULL,3,8
1494,69,2,Processing,05-04-2018,05-04-2018,NULL,1,3
1495,86,2,Processing,05-04-2018,05-04-2018,NULL,2,7
1496,3,1,Pending,06-04-2018,06-04-2018,NULL,1,3
1497,31,2,Processing,06-04-2018,06-04-2018,NULL,1,2
1498,81,1,Pending,06-04-2018,06-04-2018,NULL,1,2
1499,120,2,Processing,06-04-2018,06-04-2018,NULL,1,2
1500,151,2,Processing,06-04-2018,06-04-2018,NULL,1,3
1501,52,1,Pending,06-04-2018,06-04-2018,NULL,2,6
1502,83,2,Processing,06-04-2018,06-04-2018,NULL,2,6
1503,208,2,Processing,07-04-2018,07-04-2018,NULL,1,3
1504,237,2,Processing,08-04-2018,08-04-2018,NULL,1,2
1505,22,1,Pending,08-04-2018,08-04-2018,NULL,2,7
1506,75,1,Pending,08-04-2018,08-04-2018,NULL,2,7
1507,85,2,Processing,08-04-2018,08-04-2018,NULL,2,6
1508,92,2,Processing,08-04-2018,08-04-2018,NULL,2,6
1509,2,1,Pending,09-04-2018,09-04-2018,NULL,1,3
1510,16,2,Processing,09-04-2018,09-04-2018,NULL,2,6
1511,25,1,Pending,09-04-2018,09-04-2018,NULL,2,6
1512,68,1,Pending,09-04-2018,09-04-2018,NULL,3,9
1513,32,2,Processing,10-04-2018,10-04-2018,NULL,1,2
1514,87,2,Processing,10-04-2018,10-04-2018,NULL,1,3
1515,61,1,Pending,10-04-2018,10-04-2018,NULL,3,9
1516,47,2,Processing,11-04-2018,11-04-2018,NULL,1,3
1517,97,1,Pending,11-04-2018,11-04-2018,NULL,1,2
1518,175,1,Pending,11-04-2018,11-04-2018,NULL,1,2
1519,26,2,Processing,11-04-2018,11-04-2018,NULL,2,7
1520,66,2,Processing,11-04-2018,11-04-2018,NULL,3,8
1521,53,1,Pending,12-04-2018,12-04-2018,NULL,1,3
1522,78,1,Pending,12-04-2018,12-04-2018,NULL,1,3
1523,8,1,Pending,12-04-2018,12-04-2018,NULL,2,7
1524,37,1,Pending,12-04-2018,12-04-2018,NULL,2,6
1525,38,2,Processing,12-04-2018,12-04-2018,NULL,2,7
1526,59,2,Processing,12-04-2018,12-04-2018,NULL,2,7
1527,13,2,Processing,12-04-2018,12-04-2018,NULL,3,9
1528,20,1,Pending,12-04-2018,12-04-2018,NULL,3,8
1529,50,1,Pending,12-04-2018,12-04-2018,NULL,3,8
1530,110,1,Pending,13-04-2018,13-04-2018,NULL,1,2
1531,233,1,Pending,13-04-2018,13-04-2018,NULL,1,2
1532,7,2,Processing,13-04-2018,13-04-2018,NULL,2,7
1533,28,2,Processing,13-04-2018,13-04-2018,NULL,2,6
1534,18,2,Processing,14-04-2018,14-04-2018,NULL,2,7
1535,19,2,Processing,14-04-2018,14-04-2018,NULL,2,7
1536,34,2,Processing,14-04-2018,14-04-2018,NULL,2,7
1537,36,1,Pending,15-04-2018,15-04-2018,NULL,2,6
1538,79,2,Processing,15-04-2018,15-04-2018,NULL,2,6
1539,116,1,Pending,15-04-2018,15-04-2018,NULL,3,9
1540,187,1,Pending,16-04-2018,16-04-2018,NULL,1,2
1541,10,2,Processing,16-04-2018,16-04-2018,NULL,2,7
1542,58,2,Processing,16-04-2018,16-04-2018,NULL,2,6
1543,76,1,Pending,16-04-2018,16-04-2018,NULL,2,6
1544,5,1,Pending,17-04-2018,17-04-2018,NULL,1,2
1545,67,1,Pending,17-04-2018,17-04-2018,NULL,1,3
1546,91,2,Processing,17-04-2018,17-04-2018,NULL,1,3
1547,169,1,Pending,17-04-2018,17-04-2018,NULL,1,3
1548,170,1,Pending,17-04-2018,17-04-2018,NULL,1,2
1549,17,1,Pending,17-04-2018,17-04-2018,NULL,2,7
1550,39,1,Pending,17-04-2018,17-04-2018,NULL,2,6
1551,70,1,Pending,17-04-2018,17-04-2018,NULL,2,7
1552,73,1,Pending,17-04-2018,17-04-2018,NULL,2,7
1553,30,2,Processing,18-04-2018,18-04-2018,NULL,1,3
1554,172,1,Pending,18-04-2018,18-04-2018,NULL,1,3
1555,1,1,Pending,18-04-2018,18-04-2018,NULL,2,7
1556,4,2,Processing,18-04-2018,18-04-2018,NULL,2,6
1557,121,2,Processing,19-04-2018,19-04-2018,NULL,1,3
1558,63,1,Pending,19-04-2018,19-04-2018,NULL,2,6
1559,42,2,Processing,20-04-2018,20-04-2018,NULL,2,6
1560,57,1,Pending,20-04-2018,20-04-2018,NULL,2,7
1561,65,2,Processing,20-04-2018,20-04-2018,NULL,2,7
1562,88,1,Pending,20-04-2018,20-04-2018,NULL,2,7
1563,77,2,Processing,20-04-2018,20-04-2018,NULL,3,9
1564,46,1,Pending,21-04-2018,21-04-2018,NULL,1,3
1565,60,2,Processing,21-04-2018,21-04-2018,NULL,1,2
1566,72,1,Pending,21-04-2018,21-04-2018,NULL,1,3
1567,89,2,Processing,21-04-2018,21-04-2018,NULL,1,2
1568,192,2,Processing,21-04-2018,21-04-2018,NULL,1,3
1569,29,2,Processing,22-04-2018,22-04-2018,NULL,2,7
1570,54,2,Processing,22-04-2018,22-04-2018,NULL,2,7
1571,80,1,Pending,22-04-2018,22-04-2018,NULL,2,7
1572,14,1,Pending,22-04-2018,22-04-2018,NULL,3,9
1573,24,2,Processing,23-04-2018,23-04-2018,NULL,1,2
1574,124,1,Pending,23-04-2018,23-04-2018,NULL,1,2
1575,224,2,Processing,23-04-2018,23-04-2018,NULL,1,3
1576,12,2,Processing,23-04-2018,23-04-2018,NULL,2,7
1577,48,1,Pending,23-04-2018,23-04-2018,NULL,2,7
1578,93,2,Processing,23-04-2018,23-04-2018,NULL,2,7
1579,104,2,Processing,24-04-2018,24-04-2018,NULL,1,2
1580,191,2,Processing,24-04-2018,24-04-2018,NULL,1,2
1581,188,2,Processing,25-04-2018,25-04-2018,NULL,1,2
1582,240,1,Pending,25-04-2018,25-04-2018,NULL,1,3
1583,44,1,Pending,25-04-2018,25-04-2018,NULL,2,6
1584,109,2,Processing,26-04-2018,26-04-2018,NULL,1,3
1585,157,1,Pending,26-04-2018,26-04-2018,NULL,1,3
1586,176,1,Pending,26-04-2018,26-04-2018,NULL,1,2
1587,231,2,Processing,26-04-2018,26-04-2018,NULL,1,2
1588,11,1,Pending,26-04-2018,26-04-2018,NULL,2,6
1589,40,2,Processing,27-04-2018,27-04-2018,NULL,1,3
1590,138,1,Pending,27-04-2018,27-04-2018,NULL,1,3
1591,165,2,Processing,27-04-2018,27-04-2018,NULL,1,2
1592,6,2,Processing,27-04-2018,27-04-2018,NULL,2,7
1593,9,1,Pending,27-04-2018,27-04-2018,NULL,2,6
1594,45,1,Pending,28-04-2018,28-04-2018,NULL,2,7
1595,71,2,Processing,28-04-2018,28-04-2018,NULL,2,7
1596,21,2,Processing,28-04-2018,28-04-2018,NULL,3,8
1597,56,1,Pending,28-04-2018,28-04-2018,NULL,3,9
1598,239,2,Processing,29-04-2018,29-04-2018,NULL,1,3
1599,49,1,Pending,29-04-2018,29-04-2018,NULL,2,7
1600,90,1,Pending,29-04-2018,29-04-2018,NULL,2,6
1601,43,1,Pending,29-04-2018,29-04-2018,NULL,3,8
1602,55,1,Pending,30-04-2018,30-04-2018,NULL,2,6
1603,74,2,Processing,30-04-2018,30-04-2018,NULL,2,6
1604,7,3,Rejected,17-06-2018,17-06-2018,NULL,2,7
1605,123,3,Rejected,01-07-2018,01-07-2018,NULL,3,8
1606,119,3,Rejected,10-07-2018,10-07-2018,NULL,3,8
1607,33,3,Rejected,11-07-2018,11-07-2018,NULL,1,2
1608,53,3,Rejected,12-07-2018,12-07-2018,NULL,1,2
1609,10,3,Rejected,23-08-2018,23-08-2018,NULL,2,7
1610,15,3,Rejected,25-08-2018,25-08-2018,NULL,2,7
1611,6,3,Rejected,06-09-2018,06-09-2018,NULL,2,7
1612,3,3,Rejected,21-10-2018,21-10-2018,NULL,1,3
1613,1,3,Rejected,18-11-2018,18-11-2018,NULL,2,6
1614,135,3,Rejected,28-11-2018,28-11-2018,NULL,3,8
1615,136,3,Rejected,28-12-2018,28-12-2018,NULL,3,8
